"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
23,22,48,0,2,39,19,32,33,6,13,14,13,28,28,26,38,46,61,8,18,16,28,4,0,7,17,0,57,36,16,24,0,23,22,61,15,9,14,36,53,46,33,61,61,26,42,7,50,6,23,61,16,9,61,0,61,1,36,61,21,25,10,18,31,20,38,8,61,3,56,15,31,20,29,10,28,15,61,23,7,25,32,11,30,21,61,61,12,19,23,19,22,10,61,40,26,34,61,37,10,37,57,25,38,0,6,5,31,49,0,41,43,27,6,37,61,9,11,28,31,30,33,2,4,56,0,31,9,22,17,42,37,38,9,7,19,48,29,37,49,56,19,49,15,61,49,0,11,32,31,27,24,23,21,55,38,25,61,61,3,17,43,0,12,38,31,46,61,15,34,26,32,13,61,27,61,26,60,14,2,11,0,54,49,0,19,21,21,27,17,35,13,32,17,39,43,0,31,10
34,28,45,13,2,48,16,27,22,13,22,14,23,20,33,0,8,18,61,13,23,14,11,16,30,0,35,20,61,8,0,33,13,36,43,61,26,37,11,26,41,60,20,61,61,53,34,1,60,14,9,61,23,19,61,0,52,0,26,52,0,32,36,29,27,21,15,33,61,0,36,13,41,42,36,34,33,24,61,0,15,24,19,33,51,39,52,61,3,24,35,21,33,44,50,11,7,25,61,18,37,17,61,1,28,6,14,6,13,61,14,24,37,28,0,15,61,14,20,26,22,12,19,12,35,21,23,30,12,16,17,18,7,31,8,1,11,45,13,23,36,61,18,61,26,61,22,0,10,40,8,37,0,18,22,46,61,39,54,61,33,24,25,15,0,35,6,52,61,0,11,36,49,8,16,26,61,15,57,15,8,12,7,52,61,1,20,26,13,27,39,32,22,13,15,53,39,5,36,20
51,35,49,10,5,28,25,30,31,14,13,22,6,17,36,0,19,23,61,4,36,3,15,22,11,0,34,19,61,26,29,42,29,23,23,55,41,29,35,26,61,41,40,61,58,31,21,17,41,0,19,61,5,22,61,8,46,5,37,61,17,13,25,40,28,18,30,27,61,1,30,2,25,28,14,25,61,5,36,22,21,22,36,0,33,38,58,60,12,28,33,10,17,0,61,35,5,33,61,27,32,14,61,36,35,10,0,2,22,61,18,40,36,42,7,14,61,14,36,22,3,24,15,15,34,41,21,43,15,27,11,18,26,23,11,0,3,22,20,17,39,60,17,61,39,61,22,0,27,45,17,38,4,23,36,58,26,45,48,61,6,37,30,0,0,25,17,56,61,0,42,28,39,18,61,35,61,19,61,9,25,8,30,61,41,12,0,21,0,29,25,45,4,44,7,49,21,12,4,14
20,19,61,2,0,41,34,16,27,0,4,14,10,36,29,10,15,16,61,23,21,22,9,19,4,0,28,0,61,20,8,25,13,34,43,43,24,11,32,31,46,50,26,58,61,23,45,7,61,6,11,61,9,1,61,0,61,9,38,55,20,16,27,41,13,39,15,27,61,0,33,18,46,43,24,35,35,25,44,49,14,9,15,21,23,61,61,61,3,12,39,26,16,32,61,49,14,41,51,16,23,27,61,34,30,5,14,0,19,51,8,15,28,41,0,25,61,0,20,20,20,17,19,5,0,47,0,19,12,9,0,22,6,42,5,0,14,44,21,18,40,54,24,61,15,61,43,5,1,18,29,26,9,45,25,53,47,40,61,61,37,9,17,3,0,42,9,59,58,22,45,24,30,0,47,37,56,28,61,16,11,23,7,60,53,0,19,26,33,33,26,31,17,35,6,46,37,14,31,11
56,31,47,0,0,43,26,24,16,3,0,3,13,10,24,4,35,14,61,9,32,34,7,20,10,12,41,13,56,18,11,29,1,36,29,57,12,17,32,6,49,44,41,61,61,11,15,8,61,5,31,61,22,26,52,0,26,2,26,61,1,3,35,15,17,15,25,24,61,12,40,17,43,23,32,18,17,18,45,19,12,26,24,25,39,13,57,61,0,34,23,16,15,31,50,40,13,29,61,27,0,19,61,31,44,0,23,16,14,61,7,41,26,56,11,29,61,0,47,34,26,13,9,27,24,41,10,35,0,18,25,21,22,14,19,3,13,28,37,30,38,61,18,58,25,58,34,0,10,35,31,23,0,36,18,41,52,33,61,61,26,28,14,0,0,47,19,61,61,0,40,22,53,16,55,21,50,23,59,24,0,0,13,32,61,0,1,25,26,28,26,23,18,28,22,54,37,1,21,18
24,0,52,1,5,54,33,28,39,0,13,25,20,29,51,6,24,14,61,22,32,5,0,25,2,0,53,0,61,20,12,17,43,27,30,61,22,10,19,37,61,56,11,61,42,20,32,25,61,3,33,61,10,16,61,10,61,0,39,59,26,3,49,20,15,22,11,22,61,0,38,3,24,36,43,28,28,30,58,13,13,26,15,0,30,31,51,61,26,25,36,10,27,3,46,33,12,60,61,34,14,11,61,18,24,13,11,0,15,61,10,38,24,18,0,30,61,15,15,31,8,25,19,8,23,41,8,47,17,21,36,7,21,34,20,11,8,49,32,27,44,61,23,61,17,58,37,1,9,22,27,36,22,48,16,48,47,17,52,61,13,22,31,0,1,34,21,36,59,4,30,38,22,28,61,26,61,32,61,7,21,9,0,45,51,7,0,23,21,27,42,47,38,35,4,61,38,19,18,13
23,31,25,1,3,22,0,24,29,23,15,8,26,19,0,0,31,45,59,18,21,22,13,17,9,12,30,21,61,19,0,16,3,17,21,61,33,9,16,6,44,44,28,61,61,18,33,12,61,2,12,61,15,15,61,0,61,20,35,49,25,27,27,13,38,26,10,31,61,0,46,9,30,13,31,14,44,43,61,20,20,11,0,0,43,46,61,45,17,7,19,15,21,22,61,42,17,33,49,34,19,25,61,20,33,7,18,14,20,53,10,29,31,52,4,48,61,24,23,21,31,26,6,11,0,53,18,53,0,9,16,16,13,37,11,11,5,52,22,16,52,58,26,61,9,61,24,23,9,19,34,29,19,41,35,52,57,18,44,60,16,21,18,0,1,23,14,39,59,0,35,0,42,18,61,29,61,19,61,25,0,14,20,57,61,14,25,5,9,26,39,18,29,38,30,39,24,15,23,26
22,26,61,0,0,48,5,34,10,15,20,1,15,40,13,9,41,12,61,9,14,11,11,23,26,1,50,0,48,26,21,46,22,30,26,61,23,13,16,33,57,47,24,53,61,16,41,15,61,2,6,61,10,1,61,0,58,19,40,55,8,43,26,51,26,44,20,19,54,18,43,2,36,29,30,39,40,6,61,26,0,15,19,20,32,45,58,53,14,0,33,19,15,24,58,41,23,36,61,45,7,7,56,14,25,0,0,1,31,61,7,42,31,35,4,10,61,0,38,18,30,15,22,3,14,37,8,44,17,27,14,41,30,38,0,16,4,29,13,21,49,50,10,50,7,57,42,0,0,42,16,14,4,20,4,15,36,28,58,55,45,43,13,9,6,36,21,37,57,9,40,38,30,6,61,31,61,3,61,17,16,5,3,53,55,0,3,16,0,21,31,19,10,25,18,55,32,0,12,11
36,18,53,0,1,41,18,37,41,7,26,17,5,29,16,0,19,29,53,24,36,12,18,27,30,10,26,7,58,25,5,39,15,27,33,61,15,0,8,24,40,58,22,61,56,29,1,0,61,8,20,61,11,10,61,0,54,20,52,35,14,16,50,43,27,3,22,16,61,17,32,12,48,27,22,25,30,4,61,2,16,12,0,21,26,37,61,51,13,26,27,30,19,27,61,25,14,38,61,13,20,23,61,16,7,10,9,3,24,52,13,17,19,40,0,21,61,0,28,30,27,28,12,8,27,37,0,28,2,8,13,27,18,14,26,6,3,55,25,28,43,61,4,61,23,57,35,0,17,34,5,28,11,30,10,37,20,36,61,61,30,23,25,7,4,19,16,61,53,3,28,16,29,11,61,5,61,29,61,8,0,2,2,60,55,6,4,19,18,30,24,46,19,29,9,57,28,7,17,0
5,16,55,13,0,26,0,29,32,8,23,2,16,22,24,0,33,13,47,38,16,17,21,22,19,0,47,19,61,16,14,14,11,48,28,53,22,27,20,34,61,50,25,58,61,33,39,15,61,5,14,61,13,11,61,0,58,21,58,56,6,31,31,41,48,23,9,44,60,10,23,35,37,20,33,27,34,20,61,37,10,18,16,6,39,49,61,61,16,35,32,26,3,27,61,34,21,36,61,33,15,18,61,29,21,0,16,7,21,61,3,17,46,44,0,32,58,12,21,40,27,8,32,1,31,20,15,34,10,3,44,34,5,14,23,2,19,57,25,38,31,61,20,61,10,61,29,0,19,34,18,52,1,36,12,48,42,32,61,61,37,17,31,6,0,27,9,48,49,27,29,17,34,14,61,18,61,19,57,13,10,8,0,61,51,9,20,14,12,26,25,35,17,26,16,48,19,13,27,2
28,26,41,7,3,41,18,25,27,25,24,19,22,15,14,8,25,22,56,3,25,13,7,22,8,0,23,0,61,23,21,18,3,45,23,51,35,5,29,45,61,39,16,61,61,20,23,0,60,2,35,61,18,4,61,0,61,19,32,51,4,4,48,13,25,26,12,25,61,0,40,13,53,5,35,32,45,6,61,13,24,14,28,12,36,31,61,61,19,16,27,16,20,24,57,40,15,15,61,16,34,27,61,32,38,8,0,13,21,46,6,16,32,17,10,29,61,2,30,32,17,13,31,15,12,23,26,29,0,30,31,29,8,25,25,1,6,40,33,6,54,61,15,58,32,55,24,0,0,33,4,25,2,26,9,42,30,27,61,61,27,20,16,16,3,41,22,43,54,12,34,8,29,22,46,22,61,7,50,16,21,29,1,61,44,14,17,10,11,21,30,55,7,34,22,55,50,0,8,1
20,31,55,8,21,48,9,44,15,3,4,24,4,17,11,9,29,34,58,18,21,33,6,25,14,9,31,11,59,34,23,34,22,22,42,61,33,21,16,47,54,58,30,60,61,29,34,0,60,0,9,61,24,34,61,0,51,3,40,55,19,9,34,17,25,32,16,3,61,13,21,15,25,51,31,41,22,30,50,10,11,15,33,7,45,43,61,48,18,34,43,17,0,32,42,36,34,51,61,31,11,17,61,22,42,2,15,15,16,57,0,29,21,58,6,30,61,2,27,26,21,4,40,4,25,41,21,34,12,35,18,47,5,25,27,0,15,27,26,36,47,61,15,61,21,61,23,0,0,37,21,34,9,46,26,43,46,32,61,59,39,25,45,0,7,32,14,61,61,3,19,11,26,30,46,22,53,40,61,28,14,10,1,55,58,0,1,24,19,45,18,31,18,25,23,55,18,0,21,19
44,8,31,0,6,26,19,32,46,22,0,44,19,23,23,26,15,36,61,22,23,5,20,28,29,14,23,16,58,13,18,28,15,28,44,54,40,17,17,43,53,39,35,61,61,12,22,24,60,18,18,56,36,18,52,9,52,27,39,51,0,11,30,30,16,8,13,46,58,17,24,18,34,32,40,34,30,40,44,17,17,35,6,10,44,21,61,43,40,24,47,19,18,42,42,42,0,28,50,16,29,31,42,38,26,0,18,30,0,53,2,20,24,39,12,50,61,24,23,33,21,40,26,29,15,53,17,34,5,8,45,10,15,45,6,1,36,55,12,48,43,61,15,43,17,46,16,8,26,33,13,39,0,19,21,29,21,20,57,45,30,28,24,13,17,52,40,40,30,0,45,29,60,34,44,25,44,32,54,21,3,22,19,61,55,20,19,6,18,35,17,56,3,28,52,61,33,41,29,10
28,14,46,8,8,47,50,33,58,14,23,45,27,46,20,38,30,32,44,37,40,7,25,50,15,22,0,17,58,20,23,25,16,27,13,43,7,34,10,44,40,43,45,61,61,25,31,13,42,20,20,60,16,0,39,23,37,1,41,26,15,33,41,39,6,27,26,21,39,16,9,11,34,25,30,31,28,23,35,18,2,10,15,12,44,24,61,53,25,9,22,40,9,37,36,45,18,27,37,21,24,25,31,39,23,7,29,23,12,21,0,32,41,51,0,1,48,18,21,9,34,37,15,37,22,25,14,22,4,31,5,2,38,41,21,13,41,55,20,31,44,26,26,35,24,51,17,1,12,46,14,23,0,24,18,25,28,11,60,30,36,6,28,17,0,61,16,41,45,21,26,36,61,35,35,30,43,30,61,24,10,8,24,41,50,0,12,16,5,37,26,45,28,17,24,45,18,18,25,24
16,16,39,2,12,30,37,21,40,20,32,27,5,33,16,44,28,38,49,26,39,12,34,41,14,22,27,0,54,32,29,34,11,29,46,61,17,28,20,29,46,41,44,60,61,35,13,14,59,8,19,38,37,6,51,12,55,18,41,26,9,28,34,39,31,29,10,25,54,25,18,20,54,3,34,22,26,44,35,21,18,21,6,8,22,18,50,54,18,22,18,14,6,37,46,28,21,23,45,18,26,27,33,42,23,13,35,41,5,32,8,28,17,24,16,52,57,5,33,27,43,15,0,52,14,47,4,28,21,35,26,15,15,42,10,19,37,61,17,44,54,51,10,50,32,41,10,0,20,30,19,26,22,35,9,50,22,36,43,45,47,18,36,0,26,52,23,36,30,2,46,39,48,19,36,31,39,35,45,33,18,0,38,52,50,8,19,9,1,20,18,44,35,34,32,37,44,15,25,20
20,20,52,0,17,33,16,14,50,27,12,43,15,26,21,38,25,37,50,46,61,31,61,42,51,25,25,22,57,19,16,33,36,26,27,32,18,14,32,61,46,39,40,53,61,31,28,22,29,19,25,50,23,26,34,22,39,13,39,30,14,28,41,18,31,16,10,0,47,25,34,1,49,42,32,16,3,43,30,19,20,14,18,3,42,31,35,24,31,23,27,30,21,31,30,34,10,26,35,31,32,33,61,48,28,24,34,29,21,29,0,29,12,25,7,32,39,37,14,14,25,22,31,43,13,30,34,21,1,14,6,0,6,34,26,0,30,43,0,49,61,35,14,27,19,34,19,0,19,38,20,14,22,38,19,39,13,16,60,37,37,20,8,2,24,49,61,25,31,19,53,36,58,60,35,25,53,32,32,23,16,8,13,57,45,19,6,0,13,22,3,40,18,22,25,34,52,0,29,22
24,26,44,5,0,24,34,24,35,10,25,52,20,25,27,59,36,35,31,45,54,6,50,29,20,28,40,4,61,25,17,26,23,34,37,33,13,5,9,61,35,61,52,61,42,29,44,12,32,0,4,50,49,42,50,13,25,16,28,40,30,21,52,19,32,19,18,17,27,22,15,2,29,30,26,13,17,44,27,25,1,23,21,10,25,33,34,19,14,24,42,22,22,12,44,35,29,19,48,21,27,50,42,54,23,29,37,55,6,19,26,28,19,41,0,6,52,22,28,3,22,9,1,33,9,37,20,20,7,34,27,19,20,14,32,21,52,57,14,57,61,44,37,38,21,37,25,2,26,16,16,21,18,24,22,33,17,40,31,33,41,19,25,27,41,61,52,40,26,23,39,32,61,47,22,5,32,36,32,9,11,8,6,59,35,18,24,3,10,28,16,51,34,30,52,41,50,23,25,31
15,6,37,0,0,21,18,20,61,16,22,39,22,39,45,60,25,58,47,53,61,17,41,39,23,38,14,0,47,30,27,24,0,24,49,44,5,20,4,59,19,61,34,48,43,22,8,11,38,16,35,33,56,12,24,17,27,4,17,36,30,42,42,30,38,30,1,0,44,51,27,0,34,31,31,8,26,54,27,25,8,8,11,16,43,26,28,49,15,2,45,17,18,43,21,41,17,27,55,23,35,48,52,61,37,30,61,45,1,23,20,18,35,23,25,20,40,18,29,15,35,19,23,54,5,12,15,45,9,31,8,8,18,1,21,0,61,61,32,53,61,44,28,40,14,42,9,0,0,20,14,22,28,13,20,42,19,29,61,13,59,36,13,20,33,61,61,27,28,10,21,50,61,61,13,25,40,37,32,37,17,10,23,44,55,10,1,0,23,41,24,52,17,38,61,36,40,25,5,30
15,32,27,0,5,23,51,16,61,37,20,59,20,26,32,61,38,52,28,58,61,0,61,61,20,49,24,4,61,23,10,34,28,42,49,45,16,33,11,61,18,47,61,52,25,25,8,12,14,0,23,5,50,5,0,45,17,37,16,18,32,29,51,23,58,12,10,24,46,44,13,33,30,14,34,21,19,61,8,47,13,32,14,18,52,31,26,18,28,10,8,42,16,52,33,22,15,19,15,6,56,34,0,49,28,38,61,61,0,16,5,3,17,34,22,33,28,28,25,32,30,32,26,61,5,38,29,28,16,38,14,17,17,39,14,4,53,61,21,61,55,28,23,6,4,2,13,0,15,22,9,9,37,29,2,37,4,5,54,0,25,28,56,13,55,61,61,23,0,18,20,55,61,61,19,11,18,41,40,26,7,8,50,43,44,8,9,5,0,24,6,56,26,29,61,28,43,4,20,35
27,20,17,16,27,13,41,10,61,45,9,61,23,20,32,60,44,61,38,53,61,13,61,57,31,48,26,12,27,19,17,34,17,38,33,34,3,19,3,61,25,61,61,56,24,7,19,20,18,25,32,21,48,23,25,22,26,25,17,4,19,11,32,26,55,19,10,0,43,44,18,21,53,24,29,21,1,61,8,15,10,16,18,17,29,26,15,16,23,24,41,13,9,61,27,28,9,24,13,20,51,50,0,61,19,38,56,61,14,23,21,8,10,9,12,27,16,36,16,0,47,36,41,57,4,32,31,17,18,10,26,17,22,11,0,18,61,61,13,61,61,57,13,19,6,10,6,1,0,30,39,24,33,41,11,32,10,15,61,0,52,22,34,0,55,61,61,23,12,21,36,45,61,61,14,27,13,51,23,27,19,4,48,49,13,34,19,14,0,25,0,56,31,39,61,28,22,21,17,15
32,14,29,0,32,25,31,22,61,43,23,59,10,28,38,61,32,61,0,61,53,0,61,60,15,48,18,14,50,33,24,43,24,24,32,54,0,18,12,61,12,44,61,46,36,0,34,15,18,31,14,28,38,5,15,25,29,17,20,26,61,26,37,27,47,23,6,13,44,33,23,0,48,18,28,0,1,61,20,12,4,17,18,5,25,17,0,24,17,10,18,9,15,48,14,52,11,32,5,34,53,44,27,61,18,39,56,56,10,19,8,23,5,20,14,27,23,21,26,12,37,44,25,61,19,46,21,25,37,26,10,12,37,27,14,42,43,61,29,60,61,26,21,22,4,7,22,10,6,37,14,40,17,28,0,26,12,4,40,0,54,22,18,21,61,61,61,14,15,22,11,49,61,61,12,16,9,50,32,28,18,7,32,61,31,27,22,0,4,30,5,61,43,34,61,22,42,9,24,35
33,27,34,6,32,30,32,4,52,42,35,61,33,43,37,61,50,51,9,61,54,14,61,34,0,21,19,22,57,26,16,32,22,26,39,17,0,41,12,58,12,50,53,43,27,4,30,34,23,4,8,7,31,14,17,27,14,11,21,18,31,20,32,34,15,14,4,3,28,44,24,20,27,23,24,26,30,61,10,34,40,1,11,23,15,11,34,43,39,4,20,29,32,53,12,29,20,21,15,43,56,54,15,61,41,41,57,60,0,13,3,2,6,26,6,8,18,22,7,11,31,43,14,61,0,44,11,24,26,4,0,3,18,18,16,13,61,59,26,44,61,51,30,31,20,15,17,16,0,36,24,5,31,39,19,33,31,6,54,0,47,26,38,7,28,61,61,23,0,16,26,35,61,61,41,27,18,53,35,31,0,0,20,61,44,3,35,8,1,28,0,61,21,19,61,36,31,10,21,10
36,26,40,9,23,22,22,12,61,54,29,61,16,6,40,61,19,48,29,51,61,0,61,57,11,46,11,0,56,30,15,31,6,53,23,35,7,40,1,61,20,47,61,46,47,16,32,40,38,19,35,4,48,16,0,37,11,12,15,20,31,25,48,23,24,13,11,9,43,41,29,10,52,29,21,16,20,61,16,33,0,16,0,22,41,6,16,32,32,10,15,21,23,58,23,13,11,31,5,3,57,61,8,61,19,14,59,52,5,26,0,1,14,18,6,15,20,13,25,11,48,24,11,57,0,34,34,44,26,14,11,0,22,28,8,10,61,61,20,52,61,37,36,33,1,0,0,2,0,31,14,46,35,25,0,31,12,3,60,0,41,8,26,7,55,61,61,46,1,20,27,40,61,61,1,6,25,49,7,17,19,6,28,52,32,20,14,0,4,32,9,47,26,16,61,35,41,5,18,14
23,15,48,13,0,41,26,17,59,55,25,61,29,37,14,61,25,61,19,40,61,8,61,43,37,38,43,19,60,0,32,34,32,26,47,47,5,44,0,61,8,61,61,61,39,30,14,56,30,5,13,12,61,0,0,34,6,20,16,28,31,12,36,30,42,34,0,5,18,36,18,18,23,19,35,14,27,61,13,26,13,15,12,24,30,18,28,24,22,19,20,32,7,52,17,25,11,28,19,8,35,54,4,56,15,36,57,45,17,13,1,10,25,8,22,32,21,20,5,0,44,40,5,61,0,24,18,20,25,15,26,10,18,39,15,0,52,61,9,57,61,30,11,30,27,18,25,5,4,18,23,21,39,28,13,29,19,0,53,0,61,4,22,0,58,61,61,7,0,25,46,40,61,61,28,23,24,48,27,34,6,0,34,41,28,11,8,0,2,34,0,49,26,37,55,22,36,11,39,38
36,29,20,0,20,28,23,17,61,40,36,61,20,38,41,61,17,54,10,61,61,12,61,56,34,57,14,16,61,0,0,28,30,11,44,31,10,36,20,61,25,61,61,61,36,3,20,27,33,17,21,6,40,0,6,36,24,18,16,20,31,22,38,37,47,13,4,11,30,37,22,17,33,5,6,12,18,61,46,35,0,21,19,11,27,7,13,27,30,14,30,31,15,51,27,30,13,25,21,41,56,33,6,61,19,36,61,61,4,27,4,0,13,0,10,19,2,24,13,10,43,26,18,52,17,35,35,27,25,31,42,7,16,14,11,10,45,61,30,53,61,40,18,22,11,15,25,12,4,28,9,32,60,33,3,46,4,1,53,0,61,20,20,5,48,61,61,15,3,21,40,46,61,61,11,13,12,61,16,24,33,0,35,41,29,20,20,5,13,30,0,43,27,23,61,28,34,29,4,32
0,16,32,9,8,9,32,17,61,33,13,57,31,37,19,61,37,61,25,61,61,0,61,54,1,39,25,6,54,11,21,32,24,38,30,38,0,26,11,61,25,61,61,55,36,5,8,34,27,16,30,0,61,12,11,27,18,6,5,18,39,48,55,32,31,6,0,5,48,32,26,1,51,23,12,17,3,61,9,16,8,4,21,19,38,33,12,12,42,7,34,37,18,44,26,10,0,28,11,22,60,49,0,61,27,27,61,61,10,15,0,3,11,6,16,22,15,23,0,8,42,17,14,60,10,26,24,21,6,24,20,3,12,36,32,23,61,57,26,55,56,40,32,26,13,18,0,0,0,18,38,8,39,21,25,26,8,19,43,14,53,1,27,28,57,61,61,17,0,46,34,56,57,61,13,12,19,58,52,15,23,0,36,56,25,28,22,29,3,37,0,53,13,24,61,30,24,12,25,34
52,8,16,3,30,16,43,8,61,29,16,61,26,29,32,61,27,49,7,61,61,0,61,41,3,57,27,6,61,7,0,34,26,15,37,15,14,33,7,61,26,61,61,61,25,2,27,8,17,32,41,17,49,10,4,48,12,19,15,33,19,13,45,36,41,23,4,3,46,32,3,28,35,33,27,15,5,61,4,24,20,5,0,6,25,27,13,5,40,0,28,37,24,48,12,29,1,29,5,36,28,61,19,61,16,40,46,61,23,13,0,14,6,27,15,35,13,18,16,7,39,32,22,61,0,33,19,33,25,29,12,8,1,16,15,21,36,61,7,61,61,29,17,43,9,11,0,14,12,38,35,30,34,0,5,34,7,25,50,0,51,21,23,16,51,53,61,32,20,26,46,56,61,61,6,24,35,60,17,25,36,0,42,40,17,28,20,0,3,26,22,61,19,23,61,38,44,23,13,20
19,25,53,20,34,2,33,26,61,61,31,61,30,34,45,56,27,61,10,61,61,1,61,38,24,46,5,10,51,0,7,41,40,30,20,27,0,20,19,61,25,55,61,51,25,28,10,35,23,4,0,23,61,21,0,30,23,9,11,35,29,48,34,20,46,6,5,11,31,44,30,11,14,18,36,12,4,59,19,26,20,7,6,23,22,27,13,20,5,16,11,15,14,32,9,34,4,38,3,6,43,41,5,60,16,28,46,54,10,16,0,10,2,26,34,25,3,26,6,15,27,15,25,61,0,31,25,21,3,40,26,16,24,30,25,7,52,61,23,56,61,55,25,31,11,3,0,7,0,25,13,17,50,11,14,46,27,14,48,0,40,11,31,24,58,61,61,20,0,20,30,46,61,61,18,14,25,61,29,41,26,0,30,52,39,47,17,9,0,31,0,60,22,13,61,23,20,21,12,14
40,18,5,4,21,32,41,16,61,46,30,46,8,25,33,60,33,60,16,53,43,19,61,51,6,42,17,7,61,14,18,34,28,31,45,32,1,10,18,61,30,61,61,61,43,0,11,0,43,31,35,11,47,16,17,45,23,1,23,37,25,39,54,27,17,12,12,29,35,49,13,13,36,15,36,11,25,61,21,28,5,22,12,18,35,29,25,17,26,14,26,16,7,61,25,26,9,4,21,33,45,45,5,61,26,21,46,61,8,22,13,1,25,7,13,34,19,23,19,1,45,29,23,61,12,14,28,24,6,21,15,0,16,29,10,34,45,61,43,61,61,15,33,22,21,19,9,1,18,28,12,23,38,33,4,55,6,13,45,5,42,22,38,20,53,61,61,7,11,25,18,48,61,61,38,32,27,54,31,14,22,0,61,55,16,24,27,7,6,42,0,61,26,39,61,44,54,10,5,11
30,3,27,7,8,23,21,11,61,58,17,57,9,20,30,61,33,47,21,61,61,7,61,38,25,49,30,0,48,38,21,44,22,42,21,23,0,6,24,61,0,57,54,45,36,6,40,13,20,22,2,20,48,11,0,31,24,10,18,23,45,30,61,26,44,30,0,0,39,35,11,7,52,13,41,1,14,58,9,37,24,16,4,9,37,10,24,26,29,0,22,8,26,55,31,20,13,26,32,33,58,61,18,56,26,31,59,40,29,6,0,12,21,35,11,13,10,13,9,0,24,39,23,61,0,0,25,18,13,22,3,27,22,33,3,5,38,61,30,58,61,22,36,23,16,5,18,4,2,23,20,3,58,48,0,42,11,11,51,0,50,30,22,0,52,61,61,18,0,25,38,45,61,61,20,27,15,61,14,19,19,18,44,42,20,28,25,0,11,31,2,61,17,37,61,26,38,8,23,19
27,26,24,0,12,21,35,25,58,33,23,58,27,34,25,61,41,61,42,53,61,0,61,58,29,34,15,1,61,23,15,29,36,24,34,28,8,16,22,61,33,57,61,50,22,18,25,36,15,20,19,15,48,5,9,15,8,5,12,29,43,26,46,24,42,0,2,2,34,43,17,27,53,23,25,22,16,61,15,12,14,12,13,26,33,24,2,12,21,12,34,33,8,43,41,36,1,29,33,12,47,52,16,61,16,23,38,61,0,13,13,13,24,28,10,22,25,11,10,8,35,23,12,61,10,27,29,55,18,1,18,6,24,24,3,22,56,54,18,51,61,38,26,26,2,13,35,7,5,30,1,20,30,13,10,36,25,8,61,0,42,9,43,11,61,50,61,7,4,18,50,61,61,61,26,29,4,38,11,24,0,11,33,43,38,16,3,3,10,16,9,60,25,25,61,30,54,12,17,40
32,15,28,8,11,7,42,24,61,31,10,61,13,25,39,61,27,54,13,61,60,0,57,58,24,50,36,30,61,16,14,16,40,31,35,15,8,29,6,59,36,58,60,49,36,21,19,37,16,19,29,15,42,23,15,24,20,7,14,14,24,56,43,19,43,13,20,9,27,38,44,30,29,15,39,11,21,61,26,26,7,16,6,0,34,17,21,11,16,25,29,14,11,61,23,41,7,21,31,12,57,61,15,60,38,34,56,59,0,0,1,0,30,26,0,23,25,24,0,10,49,32,3,60,2,39,61,43,10,30,10,4,8,36,7,0,45,61,6,61,61,48,23,25,11,34,1,0,31,28,22,20,42,39,3,41,32,21,46,8,61,33,26,3,61,61,61,18,2,15,40,61,61,61,17,21,14,38,32,32,15,0,37,56,26,41,6,6,7,20,1,61,25,29,61,13,52,0,20,35
33,26,28,0,34,17,39,33,61,57,16,61,9,9,25,61,22,48,15,61,60,17,61,46,14,58,33,0,40,31,8,30,20,26,9,26,10,34,19,61,21,40,53,55,51,26,23,32,14,10,16,3,43,0,14,34,26,14,4,31,39,15,37,23,49,38,34,7,24,36,4,9,34,13,17,12,0,61,10,27,17,5,18,16,27,12,8,24,24,19,45,27,24,43,25,10,8,25,26,17,54,43,18,56,17,33,48,47,6,12,4,10,24,26,12,4,8,10,12,1,43,37,19,59,7,22,30,27,21,37,6,15,20,12,0,0,48,61,21,37,61,41,40,41,21,10,3,8,7,31,9,27,26,33,0,37,10,17,53,0,61,23,10,6,41,55,61,30,8,32,33,45,61,61,19,9,19,52,29,20,25,7,25,49,17,29,1,5,34,18,15,58,24,29,61,36,34,8,28,33
