"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
37,0,20,51,0,35,20,61,61,48,46,29,16,58,61,61,27,34,18,61,42,27,61,61,61,18,10,21,53,61,31,27,17,25,14,30,33,25,61,31,10,20,53,40,19,0,38,0,26,31,8,52,20,61,20,17,61,54,20,49,60,57,41,61,26,0,6,32,16,16,10,42,36,43,0,61,49,15,6,21,11,37,57,13,27,39,12,25,37,31,55,10,0,14,53,14,32,33,27,15,33,13,16,19,20,11,8,31,41,35,19,24,54,15,21,61,24,57,46,14,21,33,61,14,41,23,0,27,4,49,33,21,27,32,61,27,27,24,34,56,19,27,28,39,10,22,44,13,20,33,0,26,3,21,27,61,49,14,32,21,20,61,21,40,23,22,22,14,17,14,6,20,11,11,14,14,33,41,31,0,47,27,61,2,0,26,36,22,28,30,34,61,9,14,38,61,19,26,32,61
30,19,34,61,1,35,16,47,61,33,45,31,25,40,53,59,12,18,9,61,37,23,38,43,55,2,6,20,47,61,33,18,31,13,30,44,27,8,61,27,26,30,47,61,7,11,8,5,25,33,10,61,20,61,4,28,56,51,11,25,58,61,31,52,24,17,0,13,28,16,35,34,43,42,12,61,36,22,15,4,9,16,29,0,26,40,17,40,31,20,61,34,16,12,59,1,31,4,38,21,38,19,9,28,31,0,4,29,13,34,38,9,61,22,23,61,8,53,56,2,32,31,61,2,38,20,8,23,3,61,38,12,17,61,61,38,13,3,29,61,29,19,7,49,15,36,48,11,16,19,11,39,23,0,28,61,52,36,2,31,17,61,8,35,6,10,23,12,9,4,10,15,11,30,11,19,45,48,53,15,61,49,57,18,15,30,38,20,28,8,18,46,4,43,8,58,30,20,43,61
40,23,27,61,5,15,6,47,61,44,36,24,2,46,61,61,26,25,0,61,38,13,37,50,53,9,7,3,61,61,24,16,23,10,31,47,37,33,57,12,20,26,35,22,29,0,7,0,15,18,14,61,10,61,32,17,56,52,11,9,56,61,4,54,27,6,15,43,12,7,34,41,45,47,0,61,50,20,26,0,17,7,44,0,19,48,22,20,25,22,59,28,11,32,60,13,26,28,41,24,5,26,19,37,18,7,11,37,9,21,26,8,59,16,9,61,8,55,33,7,31,14,61,18,30,36,0,12,3,61,42,21,19,53,61,24,16,21,8,61,10,23,18,16,22,35,57,35,13,31,15,26,12,13,5,60,61,31,0,14,33,61,15,38,12,11,30,12,13,0,0,14,10,0,22,16,13,56,31,6,51,23,61,4,24,30,41,28,20,23,9,61,6,22,29,53,27,27,38,61
38,0,19,61,0,49,22,58,54,47,41,25,0,56,61,61,22,20,11,61,37,3,57,50,35,25,13,29,45,61,34,23,26,19,35,47,23,22,50,39,32,48,52,47,34,8,24,23,16,24,16,61,11,61,19,12,61,54,25,20,44,61,49,45,40,19,7,33,6,22,29,39,36,61,11,59,35,61,18,9,23,16,37,0,21,45,4,16,37,28,55,34,0,20,47,11,32,23,14,8,12,35,9,8,34,16,0,40,0,29,19,0,50,37,27,61,28,37,45,4,28,29,61,2,31,32,0,33,3,61,30,37,18,39,58,21,29,28,29,59,8,17,18,8,16,26,54,5,13,33,11,31,10,16,11,52,51,29,7,23,0,61,26,21,18,32,31,35,4,10,6,14,8,27,23,33,45,48,15,12,61,20,61,8,34,28,35,21,30,16,14,44,0,38,15,59,37,45,38,61
46,6,20,61,18,32,18,61,56,46,52,24,13,52,61,61,38,16,11,58,26,13,54,37,51,12,42,7,50,61,32,13,23,5,12,40,18,15,55,42,33,42,35,40,40,23,14,4,14,20,16,61,12,61,0,7,61,42,0,21,53,61,41,59,19,10,6,45,5,10,32,32,33,47,4,61,34,27,21,24,27,16,38,0,15,46,0,25,12,30,42,9,0,1,47,16,30,7,26,21,25,38,3,32,20,0,9,37,15,30,32,31,61,37,21,61,5,48,39,10,31,47,61,3,30,21,0,44,7,46,17,34,27,43,61,14,15,24,0,61,18,37,26,25,12,19,50,32,12,35,0,30,3,2,0,59,55,45,17,41,5,61,37,30,35,26,30,39,8,0,0,20,14,26,7,2,28,43,36,16,61,32,52,14,29,43,39,20,23,25,13,61,5,24,28,49,14,22,28,61
32,16,16,61,21,39,39,61,61,48,49,14,4,58,50,61,38,6,18,61,34,0,49,50,61,10,15,23,61,61,22,13,33,9,9,52,29,17,61,43,36,56,41,51,6,2,10,7,34,26,12,43,33,61,0,29,54,42,20,27,44,60,40,49,26,12,15,37,7,14,17,29,28,42,0,61,47,27,23,11,23,5,26,0,32,44,33,8,16,25,58,27,10,21,52,10,28,54,31,13,32,21,11,9,32,0,5,28,17,20,12,13,61,19,15,61,27,46,40,0,24,28,54,0,26,41,0,41,12,49,45,8,16,38,61,22,20,22,27,61,8,18,15,14,20,6,46,33,22,14,21,44,0,0,18,61,59,22,23,29,12,61,22,39,18,37,30,21,0,8,1,8,2,14,30,16,35,55,16,0,61,40,52,22,36,19,18,5,27,7,33,61,7,30,20,49,26,38,43,59
33,12,27,61,7,54,39,61,61,45,56,28,25,41,61,61,28,21,6,61,29,0,61,33,52,14,15,34,58,61,29,19,15,18,25,12,33,19,61,37,45,31,49,29,19,10,28,10,24,20,13,59,21,61,0,15,55,59,29,6,61,61,35,46,1,0,0,24,12,19,0,20,30,61,0,59,45,32,5,1,15,20,41,13,37,48,12,22,29,23,61,25,4,23,57,30,32,27,16,0,37,17,0,23,2,0,0,54,34,15,27,0,54,15,17,61,21,42,34,27,19,36,61,6,33,35,0,19,0,59,57,17,37,49,58,37,29,42,15,53,29,18,25,30,32,20,45,17,39,28,0,20,18,13,24,49,59,30,17,19,4,59,29,30,24,33,35,24,26,0,10,29,13,19,20,20,29,55,43,10,61,51,44,3,24,32,43,8,2,20,6,54,8,20,2,61,30,47,47,61
36,25,28,61,20,20,34,40,61,51,39,20,17,59,60,61,44,23,9,61,49,16,61,52,61,17,12,27,47,61,15,25,9,3,28,13,44,12,61,43,25,30,43,37,17,23,23,11,11,20,9,40,20,61,12,11,61,61,35,20,61,61,19,61,13,13,3,42,12,39,21,36,36,42,30,61,61,23,26,0,29,17,28,8,36,34,16,13,33,47,55,23,10,17,55,28,39,29,24,15,33,21,7,20,20,16,3,14,0,24,41,16,39,19,7,55,14,61,24,31,35,22,61,13,29,43,0,29,0,61,29,13,33,59,54,29,31,25,18,61,17,23,24,54,12,33,61,33,13,29,14,13,0,6,28,61,61,34,19,16,17,61,14,46,18,43,33,30,24,0,15,24,0,9,8,19,29,61,35,10,61,35,42,19,25,16,39,27,16,17,26,61,22,35,27,61,39,41,46,56
46,3,39,61,5,36,28,54,61,45,48,28,1,42,61,61,36,15,0,61,14,3,59,43,61,6,28,25,61,61,44,35,23,15,35,50,5,20,61,54,23,21,32,51,26,9,17,16,17,25,9,61,20,61,0,32,53,61,38,25,54,61,29,56,19,1,15,23,13,11,17,25,35,61,10,61,56,40,23,0,19,5,30,11,5,61,26,22,51,16,61,36,0,7,43,16,36,25,33,6,34,21,19,24,32,17,1,26,22,29,24,19,61,24,37,61,2,61,39,9,27,27,50,13,38,48,0,27,0,50,38,42,33,45,61,24,20,27,26,55,25,16,42,40,9,14,42,28,26,18,17,25,14,26,1,56,47,32,15,24,7,61,19,23,21,32,24,31,27,0,0,20,5,16,9,31,28,51,49,0,61,11,58,8,33,30,45,14,55,0,36,54,6,22,22,55,20,27,22,61
32,8,36,61,3,40,29,60,61,44,61,18,9,45,61,61,35,16,0,61,42,3,58,61,40,11,23,24,61,61,55,37,4,19,28,32,10,7,61,35,17,36,21,38,23,0,28,12,21,21,0,60,24,61,4,0,61,51,23,9,61,61,34,36,23,8,8,27,31,10,13,22,36,61,7,61,59,18,5,0,23,23,40,0,42,44,20,38,21,32,61,34,20,0,61,22,41,26,28,33,18,4,9,9,19,0,0,27,16,2,35,4,60,23,0,61,13,56,42,11,24,28,61,1,37,42,0,39,0,50,36,29,24,53,60,38,18,23,30,51,22,27,11,44,30,30,47,12,25,7,6,9,0,20,28,38,61,25,17,30,14,51,14,43,5,27,30,9,16,9,9,12,16,13,37,43,8,56,48,0,51,30,61,0,12,33,26,22,30,15,20,51,22,37,35,59,31,29,50,61
45,28,30,61,16,26,17,49,61,33,61,36,10,49,60,61,44,18,24,61,44,6,48,46,38,16,30,19,61,61,25,27,5,23,22,44,28,17,61,58,38,36,46,35,32,0,30,23,0,27,28,58,25,61,9,11,45,61,30,4,43,61,50,59,27,12,21,41,15,33,7,23,23,59,6,61,37,55,22,0,34,36,45,0,28,47,6,21,29,21,54,28,12,22,61,25,44,16,39,4,25,22,14,20,2,0,4,44,14,29,35,11,61,18,14,61,20,56,37,18,42,35,61,6,28,17,11,48,0,61,10,29,39,61,61,34,40,6,16,61,21,27,24,32,21,25,61,0,14,22,7,2,18,5,10,61,55,43,17,5,7,51,30,25,27,37,23,29,27,14,9,22,23,29,3,18,37,61,27,6,61,21,61,0,30,25,25,19,29,18,10,59,1,35,7,51,32,43,40,61
39,17,30,56,11,36,21,59,61,49,25,13,10,55,61,61,37,24,0,61,28,4,57,57,60,0,32,31,61,61,31,15,23,14,29,39,44,21,57,43,20,50,38,33,9,0,42,32,25,41,1,56,39,61,7,26,37,61,23,13,43,61,52,61,12,9,19,16,16,19,29,40,33,52,0,61,60,29,0,0,21,11,17,0,22,40,31,0,22,19,59,30,0,11,61,11,44,14,18,32,30,23,14,13,22,0,1,17,23,24,22,10,61,25,14,61,3,61,29,11,19,29,57,0,28,19,6,32,0,46,36,12,18,58,61,15,25,35,30,60,10,33,25,42,21,42,49,10,20,16,8,31,0,32,40,51,61,46,15,48,9,57,26,43,10,36,23,34,14,0,0,17,23,40,28,3,28,61,30,3,60,42,61,0,6,35,34,18,41,35,20,50,0,14,33,61,29,38,37,61
31,17,20,30,18,28,38,41,38,41,41,32,29,40,33,49,27,8,19,61,20,0,42,33,40,24,5,32,42,54,35,27,16,27,16,48,50,28,61,61,30,15,41,46,10,11,0,22,40,19,16,42,30,61,18,10,55,43,29,11,60,61,34,42,17,0,18,15,28,33,24,11,21,39,0,61,28,49,4,0,3,20,19,0,42,61,26,36,6,16,37,15,4,7,34,27,15,24,16,48,30,59,37,16,43,15,31,39,9,8,12,39,52,21,30,47,36,59,24,19,29,38,61,10,14,39,0,44,7,54,56,18,18,54,61,18,24,18,1,61,16,33,37,38,3,11,53,32,18,10,15,15,7,25,27,39,61,40,43,23,0,61,25,25,36,31,4,19,8,28,16,4,7,30,20,19,38,29,26,17,61,36,50,21,10,15,47,27,37,22,37,38,0,36,23,61,27,25,42,61
44,28,29,40,19,5,31,40,46,22,43,48,32,44,52,61,25,6,26,36,19,1,39,40,41,22,6,24,39,47,20,4,26,30,8,41,49,11,59,42,22,42,27,28,5,0,10,13,27,28,37,47,22,61,12,15,37,21,36,20,39,44,28,44,30,0,13,28,31,18,29,17,25,21,13,43,25,17,11,6,16,17,31,0,39,40,37,20,7,36,56,16,0,7,49,28,38,22,12,41,61,34,21,18,49,10,23,35,15,23,10,19,53,9,29,61,33,42,25,11,8,18,61,11,18,40,14,27,18,50,45,3,7,44,46,30,21,25,10,55,36,40,32,21,29,20,43,34,25,12,19,13,3,4,0,61,61,21,35,9,31,60,39,20,40,34,34,27,24,41,15,21,17,48,17,17,37,56,19,13,57,44,29,21,31,0,19,23,39,6,28,29,10,10,17,59,27,17,37,59
53,23,9,44,4,25,41,35,17,36,53,37,36,15,41,41,13,12,18,42,11,13,36,32,38,54,24,16,48,54,20,15,19,0,13,61,27,15,51,33,45,21,6,20,16,0,29,18,35,19,39,30,18,61,12,20,38,38,12,31,31,43,32,61,11,9,10,27,38,12,10,32,38,40,7,32,19,35,26,22,16,4,35,26,30,61,61,8,13,29,50,16,0,13,46,40,28,19,5,19,52,61,8,14,35,4,43,26,28,18,18,19,48,20,28,52,50,56,40,19,18,21,60,15,20,47,10,20,12,52,52,22,2,44,49,18,23,30,27,53,23,34,28,32,15,23,39,18,33,23,36,22,9,7,11,52,61,24,16,26,26,61,27,45,40,21,43,38,1,18,17,27,41,35,16,18,37,27,50,1,51,45,19,24,14,16,33,26,50,5,33,38,29,31,18,58,30,12,61,54
58,10,29,41,4,14,37,14,61,42,51,43,45,39,50,60,19,23,48,55,19,6,35,32,37,44,5,20,42,52,39,37,20,18,2,44,33,23,44,50,20,24,26,42,6,3,8,6,39,23,44,36,40,61,3,19,42,46,34,25,52,31,26,61,27,7,7,26,52,19,35,15,43,35,11,45,33,40,25,19,25,25,41,13,57,58,38,18,24,28,31,0,16,20,36,23,17,28,18,42,25,39,21,8,38,25,35,47,17,22,0,28,38,24,38,55,32,52,25,14,28,22,61,18,12,39,6,24,29,61,59,14,25,61,37,22,26,43,18,58,17,28,27,8,20,0,27,15,12,35,15,21,1,8,17,47,61,21,13,17,6,61,24,28,41,11,18,19,9,14,4,16,39,49,11,18,34,29,21,12,61,58,32,16,0,32,12,12,49,16,37,7,15,23,30,61,26,25,61,61
34,11,30,31,25,15,42,50,27,28,25,38,41,31,36,59,16,14,52,30,13,2,41,39,24,53,7,15,50,56,17,19,46,15,7,58,59,29,53,61,23,16,7,11,3,9,15,21,39,2,47,39,31,61,22,2,36,42,50,16,24,33,17,47,12,3,11,33,38,23,8,22,29,33,7,53,32,54,21,17,29,18,31,12,49,52,28,8,25,35,31,28,0,14,47,11,10,6,3,26,45,47,0,27,49,5,21,40,39,22,20,25,41,18,44,26,57,42,43,17,19,29,61,24,18,60,7,31,21,46,61,17,27,48,47,3,27,28,36,38,46,29,20,10,36,6,36,28,7,21,26,26,13,10,16,48,61,44,17,29,18,61,30,26,52,22,34,39,4,46,21,0,39,38,0,14,26,27,24,14,53,40,35,16,2,3,9,35,47,42,38,21,21,31,23,61,14,10,57,39
58,14,22,15,17,22,55,32,33,52,27,52,41,38,47,44,6,29,54,48,7,0,31,39,21,45,16,14,35,47,39,16,23,0,0,45,59,10,61,50,34,40,17,14,7,15,12,10,35,16,46,51,26,61,37,12,35,47,57,0,26,19,36,51,11,0,23,25,54,23,0,30,30,24,8,49,7,48,9,19,18,22,30,0,56,61,50,16,0,27,56,22,12,19,27,49,34,22,22,42,45,53,2,25,57,35,46,33,29,32,20,20,29,20,48,49,56,48,36,25,19,37,61,25,12,31,0,26,24,48,60,6,9,61,50,25,23,49,28,59,33,33,29,15,32,11,39,21,27,15,41,17,16,9,17,40,61,36,3,12,0,61,17,19,42,18,15,5,18,39,36,17,37,61,13,11,36,25,40,20,57,48,24,7,4,2,18,29,61,15,52,38,19,23,42,57,19,22,57,31
61,9,10,5,17,5,61,20,20,21,29,54,47,22,37,38,0,7,58,5,0,0,28,14,15,61,20,7,20,34,15,1,21,23,0,61,61,44,40,47,35,21,0,7,2,8,6,19,61,0,58,7,15,31,40,9,31,5,44,14,13,0,10,43,27,0,0,7,56,5,23,11,12,5,5,24,8,61,27,18,14,33,31,0,61,61,49,3,19,22,10,0,1,19,16,44,19,7,10,24,61,57,3,6,61,24,59,52,19,29,4,30,20,0,49,23,61,43,32,1,26,13,39,27,0,44,9,30,32,35,59,9,2,58,31,24,30,39,39,35,31,44,30,4,26,5,32,24,31,19,45,20,0,22,32,46,60,37,8,36,12,52,41,47,61,31,6,38,20,55,4,0,61,61,0,10,34,14,34,26,61,45,27,38,6,0,6,47,61,9,61,0,23,27,18,61,9,3,61,29
61,36,13,4,28,13,36,3,11,21,14,40,61,19,45,48,6,21,55,40,10,7,38,32,17,61,33,22,29,29,20,13,15,2,0,61,55,18,57,60,46,25,31,8,0,14,24,27,47,27,61,5,22,44,0,5,25,9,35,10,31,17,7,43,34,3,10,18,55,7,19,24,2,31,8,4,7,60,32,15,24,30,21,0,61,61,61,0,21,54,34,0,16,29,28,44,14,6,0,32,56,61,0,31,52,47,49,54,24,24,14,18,10,9,61,22,61,40,35,0,8,4,61,22,3,50,11,12,15,34,59,6,0,59,24,0,13,61,27,46,48,55,33,1,41,16,48,28,45,5,61,13,4,13,28,29,61,35,18,12,16,51,33,26,54,15,21,37,23,61,15,9,61,61,3,30,37,34,50,4,56,61,13,17,19,0,4,45,61,23,29,5,16,26,37,61,24,0,61,35
61,28,11,8,11,2,44,25,14,8,26,56,61,33,44,40,16,19,61,2,0,6,27,30,5,61,11,11,30,39,29,38,29,33,3,61,50,20,61,57,44,19,36,0,0,26,25,25,61,11,61,21,32,47,30,27,32,4,34,15,14,0,15,42,0,18,2,0,60,14,16,14,24,24,12,2,0,61,27,11,38,21,36,4,59,61,49,11,15,22,18,0,25,17,45,41,0,0,0,27,42,56,2,23,56,34,61,56,27,14,0,37,25,11,61,56,61,56,22,3,28,31,60,39,18,55,14,27,35,29,61,14,0,41,29,14,16,56,25,48,21,43,18,8,0,15,33,28,52,16,54,28,8,8,36,9,61,8,23,31,1,55,31,40,61,3,20,49,14,57,15,10,61,58,12,30,32,23,37,9,52,61,31,6,18,0,16,39,61,9,59,9,23,57,39,58,27,15,61,42
61,24,1,1,22,17,61,10,0,28,27,42,60,16,17,30,6,30,61,0,0,2,35,40,22,61,29,45,22,23,27,24,26,18,11,56,61,22,51,61,50,38,27,4,4,0,25,34,46,9,56,0,38,35,12,27,40,12,55,4,48,14,10,41,39,9,0,23,61,10,20,17,7,23,3,11,16,48,37,5,8,14,49,22,61,61,45,0,20,25,16,0,0,19,37,49,0,0,4,28,57,58,0,31,57,49,61,61,13,27,2,61,23,10,58,26,59,61,42,12,8,20,58,35,5,30,23,27,33,47,61,4,8,44,50,6,27,42,41,51,53,30,26,0,30,7,22,15,35,47,46,18,0,24,23,21,49,29,8,20,29,57,38,43,61,20,8,32,0,61,19,19,59,61,0,12,39,41,23,16,32,52,16,28,20,0,2,33,61,6,57,0,20,36,14,57,10,0,61,19
47,11,3,12,42,28,61,12,7,13,30,58,57,8,30,48,8,21,60,16,8,0,19,34,28,61,21,27,27,37,22,8,20,17,0,61,53,20,61,53,49,15,0,0,39,8,5,19,52,14,51,18,28,61,40,11,33,8,47,0,5,18,0,34,47,10,6,21,58,19,16,13,11,23,12,23,17,59,21,27,36,3,35,16,61,61,44,0,9,28,9,5,20,0,43,50,17,21,5,38,61,59,0,17,54,42,48,61,26,23,0,42,29,25,61,24,61,48,30,14,6,11,61,29,0,31,0,23,38,27,61,0,5,51,30,8,30,56,29,43,42,49,9,3,10,14,34,35,31,26,61,26,0,10,6,45,61,25,12,18,24,61,43,23,61,23,8,31,17,60,27,2,61,61,9,17,28,28,61,0,58,55,35,10,4,0,35,33,61,20,45,0,17,24,16,58,1,0,61,43
61,28,14,6,24,30,49,27,14,20,48,39,61,20,24,61,2,23,59,15,0,6,14,36,23,59,12,35,15,32,21,4,12,12,0,61,42,20,48,61,39,21,2,0,16,30,8,33,53,28,61,18,47,56,19,14,29,0,40,10,23,0,6,51,13,11,5,42,61,0,24,21,19,12,0,2,20,61,19,6,19,13,14,9,61,61,61,27,23,29,31,0,7,15,27,56,3,9,0,52,47,50,2,19,46,40,59,60,36,7,0,9,19,0,61,35,61,34,39,0,30,23,55,34,10,61,13,26,18,28,49,26,3,50,7,28,15,57,39,53,27,47,29,13,7,0,32,37,36,23,59,11,2,32,52,34,61,43,20,24,0,61,25,35,61,13,16,35,17,41,24,0,61,61,12,18,26,14,45,8,61,61,27,17,0,0,15,37,61,29,59,0,25,46,23,48,18,11,61,30
61,9,0,6,40,9,56,19,12,25,35,30,61,36,39,26,0,14,61,34,5,16,22,31,18,47,7,36,24,27,27,32,8,33,4,61,52,11,61,49,58,0,17,0,0,16,25,17,60,31,59,25,35,51,44,0,24,22,42,25,30,1,7,32,38,14,11,14,61,15,18,20,18,4,16,12,13,61,32,25,14,4,16,22,61,61,44,7,7,41,25,9,0,23,38,36,4,15,12,27,53,61,0,30,61,36,61,61,29,27,10,33,25,14,61,31,61,39,28,0,0,8,61,44,0,36,14,12,18,23,61,0,8,45,33,19,25,61,30,39,49,33,24,0,23,4,28,12,28,0,44,23,15,8,27,26,61,33,1,16,10,61,48,38,61,12,14,36,5,61,34,14,61,61,0,20,33,39,32,19,55,57,12,27,21,0,13,27,61,16,61,0,26,19,7,56,29,0,61,42
61,25,4,11,27,21,61,10,12,24,40,50,45,29,20,45,3,0,53,20,0,0,18,34,26,56,20,25,11,35,29,35,32,30,0,54,48,21,44,54,44,19,28,0,2,14,19,11,59,19,61,4,3,56,32,19,39,16,44,3,14,0,9,43,37,8,28,14,38,16,28,12,31,0,14,28,19,53,38,4,14,15,22,4,61,61,35,2,9,47,18,12,8,21,28,45,0,0,5,47,41,61,15,19,56,38,61,60,30,30,0,41,24,23,47,17,61,48,33,0,26,0,52,36,13,47,17,24,13,29,61,0,16,55,44,22,8,50,41,54,46,51,29,0,19,17,15,22,27,24,46,25,7,12,28,34,61,25,16,35,36,53,25,23,61,10,11,30,21,61,11,21,61,61,2,30,29,20,29,18,46,61,33,23,12,0,0,48,61,5,52,0,24,28,5,47,11,5,61,31
61,22,14,2,9,29,45,14,11,19,18,41,61,31,15,43,23,21,53,11,0,12,20,23,13,57,8,19,34,46,25,29,9,14,0,61,51,22,44,61,58,9,17,5,0,0,11,24,61,13,61,11,21,38,40,23,43,7,54,9,20,7,10,38,25,5,13,17,41,12,19,13,31,16,25,21,2,54,38,0,8,28,41,5,61,61,45,8,24,21,10,15,0,30,41,44,30,7,9,33,61,58,3,20,61,44,53,53,33,32,15,25,15,11,58,33,61,37,16,0,30,18,61,37,6,35,9,25,23,24,61,0,0,53,20,4,38,48,22,61,38,61,25,6,29,17,33,22,25,53,32,18,32,23,24,26,61,29,2,22,4,61,13,20,61,13,8,41,15,60,12,10,61,61,4,13,32,27,13,14,30,54,30,17,17,0,21,24,61,28,51,0,29,34,33,51,7,10,61,14
61,9,9,27,28,10,52,38,12,33,53,42,61,17,38,50,0,0,61,4,10,12,27,34,27,58,10,28,11,20,28,27,15,41,2,53,61,29,61,61,61,13,15,0,0,17,24,14,44,31,61,10,31,41,21,11,25,20,57,4,37,23,15,42,32,0,15,16,60,9,5,16,15,9,14,21,0,61,40,0,28,10,27,18,61,61,52,26,24,22,14,0,10,7,39,43,12,2,29,25,54,61,0,14,55,46,51,50,20,31,23,29,24,21,57,45,61,56,29,32,10,15,61,32,5,45,0,28,21,61,61,18,0,40,34,7,47,61,24,29,39,44,28,18,10,0,50,19,28,25,53,17,0,25,24,32,61,38,19,33,24,52,47,9,61,19,16,54,23,57,38,27,57,61,0,1,22,40,41,13,61,61,19,15,14,0,11,17,61,0,53,12,14,43,27,61,25,18,54,30
61,24,0,17,6,0,45,34,6,7,33,47,61,32,40,39,10,9,54,17,1,16,0,24,22,61,9,19,29,22,34,17,15,21,0,60,61,26,44,61,26,26,0,6,0,13,26,15,61,19,61,26,51,61,28,0,28,7,41,13,15,6,8,54,39,0,31,14,58,0,31,7,13,26,11,23,16,39,35,10,23,18,37,0,61,61,55,6,26,26,0,18,5,27,33,50,10,23,0,42,61,54,0,6,42,52,46,61,40,25,0,28,18,0,48,22,61,56,22,2,12,17,60,17,0,41,9,51,19,44,61,14,19,53,30,20,30,52,21,54,60,47,5,3,30,18,29,40,22,12,61,26,0,9,3,41,61,36,10,20,18,61,26,27,43,26,27,35,21,36,30,6,61,61,0,33,29,33,51,5,49,61,21,29,11,0,21,49,57,21,55,0,34,8,42,61,11,11,61,37
61,19,0,14,22,15,61,16,21,29,19,39,60,50,22,39,25,0,61,16,4,9,36,21,9,53,20,25,7,37,24,18,19,19,0,58,61,28,55,60,50,27,23,0,11,12,23,33,55,0,43,30,29,33,20,14,22,3,59,13,36,0,20,46,27,4,6,23,42,1,35,22,19,28,11,21,15,51,26,0,9,22,29,14,61,61,61,10,7,36,23,3,9,16,17,25,11,12,15,27,45,61,0,21,58,26,53,54,16,24,9,27,11,14,60,14,61,48,28,12,13,28,61,53,0,35,15,41,39,39,61,8,0,61,36,25,39,53,34,60,36,42,15,11,38,8,33,16,38,24,51,33,0,4,4,33,61,37,2,0,19,61,20,28,61,3,29,53,18,53,36,18,61,61,0,39,38,31,35,19,61,61,37,13,12,0,12,26,61,20,61,0,24,34,39,61,32,1,61,35
61,28,17,1,37,12,61,2,8,15,41,49,59,14,23,44,3,7,61,22,40,19,45,36,20,59,41,34,27,33,13,15,20,17,0,53,61,26,51,61,46,21,11,5,16,0,10,20,61,26,53,24,35,50,31,16,19,7,42,10,19,11,0,41,25,0,21,13,55,12,28,0,19,12,12,29,3,46,14,18,19,29,31,13,61,61,54,14,16,19,6,0,0,29,36,51,1,0,20,27,38,61,3,19,61,17,49,61,35,27,14,11,15,0,58,30,61,53,25,18,8,21,49,35,17,59,33,34,33,40,61,15,3,51,8,24,41,60,36,48,44,40,39,10,23,5,22,37,33,25,55,6,14,26,19,36,61,41,14,35,10,47,47,29,61,30,33,28,6,61,21,10,58,61,16,20,38,28,24,12,42,61,27,39,25,0,20,41,61,20,61,0,14,9,14,61,15,10,49,37
61,16,0,22,16,1,48,14,23,46,3,36,61,20,19,37,4,6,61,19,16,23,42,36,36,57,34,39,5,43,32,27,15,18,7,61,48,25,61,61,60,39,4,13,11,28,0,36,61,0,61,0,28,47,27,17,32,23,45,17,34,26,13,41,26,4,0,21,49,0,12,13,9,22,28,32,8,57,23,0,13,3,32,0,61,61,49,9,6,23,10,8,14,19,20,49,21,0,23,24,51,61,15,28,61,36,61,53,47,33,10,38,25,8,59,35,61,49,25,12,22,19,61,26,0,59,7,36,35,33,61,6,4,58,21,10,17,61,11,45,19,39,28,2,36,24,49,6,35,16,55,30,0,22,33,25,61,19,16,0,0,38,29,29,61,7,28,48,34,61,27,17,47,61,0,31,35,22,18,15,51,61,20,25,10,0,10,51,61,12,61,0,10,10,26,46,23,28,61,57
61,27,36,7,20,6,57,34,3,29,29,38,45,19,35,43,9,11,47,23,8,6,26,35,2,61,26,20,25,32,38,0,27,10,0,61,61,24,61,56,54,30,14,4,18,13,22,31,57,11,51,27,32,53,10,17,23,14,41,15,34,6,15,53,21,3,6,12,61,0,5,6,8,26,16,17,6,61,35,6,0,19,38,11,61,61,42,10,8,43,4,0,5,26,34,44,8,3,18,31,52,51,22,8,55,42,45,61,37,31,19,39,35,1,61,43,61,50,45,13,0,19,49,53,6,33,18,22,12,29,61,0,10,46,24,3,12,53,15,42,49,45,34,18,32,7,33,34,41,18,54,3,6,24,16,31,61,31,11,15,32,61,38,37,57,15,22,58,13,56,24,18,61,61,6,14,29,23,37,11,56,61,10,29,0,0,14,29,61,18,51,9,20,28,22,50,35,0,61,34
